Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2023-06-03T20:30,1.155,1.860,4.200,5.289,87.36,23.250
2023-06-03T21:00,1.203,2.390,4.269,5.354,84.36,23.250
2023-06-03T21:30,1.161,1.850,4.132,5.473,88.36,23.250
2023-06-03T22:00,1.194,2.270,4.304,6.503,101.36,23.200
2023-06-03T22:30,1.142,1.920,4.301,5.352,94.36,23.200
2023-06-03T23:00,1.129,1.830,4.335,6.138,92.36,23.150
2023-06-03T23:30,1.163,2.210,4.298,6.355,85.36,23.150
2023-06-04T00:00,1.099,1.920,4.360,6.463,94.36,23.150
2023-06-04T00:30,1.079,1.760,4.154,5.059,95.36,23.100
2023-06-04T01:00,1.212,1.970,4.309,6.288,91.36,23.050
2023-06-04T01:30,1.145,1.920,4.238,6.595,90.36,23.000
2023-06-04T02:00,1.054,1.810,4.079,5.809,85.36,22.950
2023-06-04T02:30,1.042,1.820,4.064,6.162,90.36,22.900
2023-06-04T03:00,1.120,2.000,4.138,6.399,90.36,22.900
2023-06-04T03:30,1.108,1.910,4.037,5.679,91.36,22.900
2023-06-04T04:00,1.084,1.850,4.080,5.989,87.36,22.850
2023-06-04T04:30,1.042,1.630,4.054,5.941,90.36,22.850
2023-06-04T05:00,0.988,1.750,3.844,5.786,87.36,22.900
2023-06-04T05:30,1.114,2.540,4.021,5.806,80.36,22.950
2023-06-04T06:00,0.992,1.630,3.953,5.205,88.36,22.950
2023-06-04T06:30,0.936,1.780,3.812,5.966,90.36,22.950
2023-06-04T07:00,0.938,1.670,3.926,6.168,87.36,23.000
2023-06-04T07:30,1.002,1.880,3.983,5.816,82.36,23.000
2023-06-04T08:00,0.969,1.490,4.107,6.182,87.36,23.000
2023-06-04T08:30,0.927,1.440,3.985,4.939,92.36,23.000
2023-06-04T09:00,0.915,1.510,4.021,6.155,87.36,23.000
2023-06-04T09:30,0.868,1.560,3.947,6.306,87.36,23.050
2023-06-04T10:00,0.862,1.700,3.992,5.998,85.36,23.050
2023-06-04T10:30,0.816,1.320,4.213,5.491,87.36,23.000
2023-06-04T11:00,0.788,1.420,4.119,6.028,85.36,23.000
2023-06-04T11:30,0.691,1.390,3.736,6.317,87.36,23.000
2023-06-04T12:00,0.785,1.200,4.068,5.947,87.36,23.000
2023-06-04T12:30,0.865,1.440,3.982,5.376,85.36,23.000
2023-06-04T13:00,0.898,1.430,4.001,5.660,90.36,23.050
2023-06-04T13:30,0.957,1.710,3.979,6.150,88.36,23.050
2023-06-04T14:00,0.976,1.680,4.155,5.207,82.36,23.100
2023-06-04T14:30,0.939,1.760,3.770,5.858,90.36,23.150
2023-06-04T15:00,0.939,1.570,3.821,5.670,85.36,23.150
2023-06-04T15:30,1.022,1.790,4.010,5.656,87.36,23.200
2023-06-04T16:00,0.988,1.790,3.836,4.122,82.36,23.200
2023-06-04T16:30,0.948,1.600,3.736,3.953,91.36,23.150
2023-06-04T17:00,0.993,1.680,3.826,4.485,101.36,23.150
2023-06-04T17:30,1.024,2.360,3.857,5.355,88.36,23.150
2023-06-04T18:00,1.024,1.700,3.855,4.709,91.36,23.200
2023-06-04T18:30,1.072,2.010,3.872,4.869,92.36,23.250
2023-06-04T19:00,1.086,1.830,3.935,5.201,90.36,23.300
2023-06-04T19:30,1.078,1.740,3.857,4.491,84.36,23.300
2023-06-04T20:00,1.097,1.800,3.896,5.471,95.36,23.350
2023-06-04T20:30,1.126,1.840,4.035,5.478,91.36,23.350
2023-06-04T21:00,1.226,2.210,4.034,5.474,91.36,23.400
2023-06-04T21:30,1.282,2.200,4.252,5.445,92.36,23.400
2023-06-04T22:00,1.258,2.130,4.128,5.789,94.36,23.400
2023-06-04T22:30,1.160,2.020,4.181,5.463,90.36,23.400
2023-06-04T23:00,1.056,1.600,3.978,5.954,94.36,23.350
2023-06-04T23:30,1.049,1.740,4.146,5.949,91.36,23.350
2023-06-05T00:00,1.068,1.740,4.019,5.984,94.36,23.300
2023-06-05T00:30,1.077,1.720,4.178,5.994,88.36,23.250
2023-06-05T01:00,1.121,2.250,4.124,5.651,91.36,23.250
2023-06-05T01:30,1.145,2.070,4.198,6.015,92.36,23.200
2023-06-05T02:00,1.135,1.940,4.290,5.819,92.36,23.200
2023-06-05T02:30,1.077,1.920,4.086,6.270,91.36,23.200
2023-06-05T03:00,1.107,1.880,4.154,6.324,95.36,23.200
2023-06-05T03:30,1.080,1.890,4.264,6.142,88.36,23.150
2023-06-05T04:00,1.131,2.000,4.131,6.111,84.36,23.150
2023-06-05T04:30,1.034,1.730,4.139,6.219,90.36,23.200
2023-06-05T05:00,1.012,1.660,4.117,6.175,90.36,23.200
2023-06-05T05:30,1.020,1.850,4.158,5.971,91.36,23.200
2023-06-05T06:00,0.963,1.500,3.924,4.951,87.36,23.200
2023-06-05T06:30,0.936,1.470,3.949,5.480,90.36,23.250
2023-06-05T07:00,0.929,1.980,3.805,5.485,88.36,23.300
2023-06-05T07:30,0.909,1.770,3.905,5.460,84.36,23.300
2023-06-05T08:00,0.863,1.500,3.799,5.067,91.36,23.300
2023-06-05T08:30,0.875,1.650,3.857,5.958,85.36,23.350
2023-06-05T09:00,0.818,1.390,3.633,4.940,82.36,23.350
2023-06-05T09:30,0.790,1.410,3.783,5.478,90.36,23.350
2023-06-05T10:00,0.733,1.310,3.670,5.639,97.36,23.350
2023-06-05T10:30,0.750,1.170,3.868,6.015,80.36,23.350
2023-06-05T11:00,0.717,1.480,3.751,5.208,82.36,23.400
2023-06-05T11:30,0.681,1.310,3.819,5.476,91.36,23.400
2023-06-05T12:00,0.662,1.180,3.608,4.721,91.36,23.400
2023-06-05T12:30,0.673,1.170,3.676,8.204,87.36,23.450
2023-06-05T13:00,0.671,1.100,3.731,5.042,40.36,23.450
2023-06-05T13:30,0.694,1.250,3.630,8.542,90.36,23.500
2023-06-05T14:00,0.739,1.190,3.514,5.045,45.36,23.500
2023-06-05T14:30,0.793,1.380,3.628,4.712,91.36,23.500
2023-06-05T15:00,0.788,1.360,3.557,3.189,92.36,23.450
2023-06-05T15:30,0.816,1.180,3.830,5.072,101.36,23.450
2023-06-05T16:00,0.863,1.510,3.707,4.832,98.36,23.500
2023-06-05T16:30,0.829,1.420,3.692,4.408,92.36,23.450
2023-06-05T17:00,0.902,1.650,3.691,3.732,90.36,23.400
2023-06-05T17:30,0.856,1.500,3.686,4.396,92.36,23.350
2023-06-05T18:00,0.821,1.490,3.591,5.199,91.36,23.350
2023-06-05T18:30,0.859,1.480,3.791,4.849,87.36,23.350
2023-06-05T19:00,0.864,1.320,3.687,5.061,88.36,23.400
2023-06-05T19:30,0.914,1.590,3.904,4.719,88.36,23.400
2023-06-05T20:00,0.938,1.590,3.818,4.701,91.36,23.450
2023-06-05T20:30,0.979,1.590,3.939,4.811,85.36,23.450
2023-06-05T21:00,0.968,1.590,3.922,4.389,82.36,23.450
2023-06-05T21:30,0.973,1.900,4.123,5.227,92.36,23.450
2023-06-05T22:00,0.988,1.620,4.082,5.200,87.36,23.450
2023-06-05T22:30,0.904,1.620,4.134,4.959,91.36,23.450
2023-06-05T23:00,0.946,1.870,4.177,5.465,97.36,23.450
2023-06-05T23:30,0.923,1.790,4.201,5.651,98.36,23.450
2023-06-06T00:00,0.907,1.680,4.336,6.003,98.36,23.450
2023-06-06T00:30,0.954,1.580,4.263,5.939,80.36,23.450
2023-06-06T01:00,0.916,1.520,4.238,5.205,87.36,23.400
2023-06-06T01:30,0.892,1.670,4.043,5.574,91.36,23.400
2023-06-06T02:00,0.900,1.520,3.985,5.196,87.36,23.350
2023-06-06T02:30,0.936,1.450,4.139,5.636,90.36,23.350
2023-06-06T03:00,0.878,1.460,4.009,5.508,91.36,23.300
2023-06-06T03:30,0.961,1.670,4.074,5.684,91.36,23.300
2023-06-06T04:00,0.903,1.550,3.952,8.930,90.36,23.250
2023-06-06T04:30,0.946,1.760,4.143,5.936,88.36,23.200
2023-06-06T05:00,0.907,1.440,4.010,6.130,82.36,23.200
2023-06-06T05:30,0.947,1.750,3.993,6.108,81.36,23.200
2023-06-06T06:00,0.884,1.470,3.853,6.173,84.36,23.200
2023-06-06T06:30,0.932,1.700,3.916,5.657,90.36,23.200
2023-06-06T07:00,0.924,1.430,3.845,6.010,91.36,23.200
2023-06-06T07:30,0.910,1.550,3.780,5.963,88.36,23.250
2023-06-06T08:00,0.890,1.520,3.833,6.067,92.36,23.300
2023-06-06T08:30,0.822,1.500,3.765,5.215,90.36,23.300
2023-06-06T09:00,0.857,1.420,3.874,5.093,80.36,23.300
2023-06-06T09:30,0.855,1.500,3.907,5.647,87.36,23.300
2023-06-06T10:00,0.814,1.320,3.813,5.344,94.36,23.350
2023-06-06T10:30,0.805,1.390,3.856,5.824,87.36,23.350
2023-06-06T11:00,0.827,1.520,3.804,5.926,91.36,23.400
2023-06-06T11:30,0.896,1.540,3.987,6.128,94.36,23.400
2023-06-06T12:00,0.945,1.910,3.904,6.127,90.36,23.400
2023-06-06T12:30,0.918,1.640,3.900,4.696,92.36,23.400
2023-06-06T13:00,0.948,1.810,3.804,4.500,92.36,23.450
2023-06-06T13:30,0.979,1.620,3.862,5.812,97.36,23.450
2023-06-06T14:00,1.003,1.860,4.009,5.973,92.36,23.450
2023-06-06T14:30,1.010,1.720,3.980,5.639,88.36,23.450
2023-06-06T15:00,1.057,1.860,4.001,5.679,87.36,23.450
2023-06-06T15:30,1.065,1.970,4.049,5.667,88.36,23.450
2023-06-06T16:00,1.049,1.880,3.914,4.819,97.36,23.400
2023-06-06T16:30,1.117,2.060,4.001,6.118,87.36,23.400
2023-06-06T17:00,1.209,2.080,4.151,6.132,91.36,23.350
2023-06-06T17:30,1.205,2.270,4.059,5.831,88.36,23.350
2023-06-06T18:00,1.168,2.150,3.970,5.845,92.36,23.350
2023-06-06T18:30,1.250,2.200,4.117,5.786,92.36,23.300
2023-06-06T19:00,1.258,2.060,4.051,4.830,91.36,23.300
2023-06-06T19:30,1.214,1.960,4.104,4.507,90.36,23.350
2023-06-06T20:00,1.286,2.340,4.092,5.621,95.36,23.400
2023-06-06T20:30,1.381,2.460,4.164,6.002,95.36,23.450
2023-06-06T21:00,1.334,2.190,4.438,5.989,88.36,23.450
2023-06-06T21:30,1.305,2.050,4.342,6.296,88.36,23.500
2023-06-06T22:00,1.349,2.420,4.662,6.401,92.36,23.550
2023-06-06T22:30,1.353,2.350,4.633,6.578,90.36,23.550
2023-06-06T23:00,1.249,2.240,4.483,6.001,92.36,23.550
2023-06-06T23:30,1.248,2.110,4.378,6.534,95.36,23.550
2023-06-07T00:00,1.161,2.400,4.370,6.632,91.36,23.550
2023-06-07T00:30,1.108,1.890,4.357,7.020,92.36,23.500
2023-06-07T01:00,1.137,2.000,4.535,6.698,95.36,23.500
2023-06-07T01:30,1.091,1.790,4.279,6.711,91.36,23.500
2023-06-07T02:00,1.157,1.990,4.514,7.033,92.36,23.500
2023-06-07T02:30,1.139,2.090,4.384,6.200,88.36,23.450
2023-06-07T03:00,1.172,1.860,4.321,6.758,92.36,23.400
2023-06-07T03:30,1.151,2.050,4.380,6.840,91.36,23.400
2023-06-07T04:00,1.192,1.830,4.305,6.383,90.36,23.400
2023-06-07T04:30,1.017,1.650,3.971,7.017,91.36,23.350
2023-06-07T05:00,1.102,1.910,4.202,6.666,91.36,23.350
2023-06-07T05:30,1.050,1.900,4.221,6.569,90.36,23.350
2023-06-07T06:00,0.989,1.790,4.160,6.518,92.36,23.350
2023-06-07T06:30,0.981,1.530,4.157,5.829,90.36,23.350
2023-06-07T07:00,0.965,1.660,4.078,5.636,92.36,23.400
2023-06-07T07:30,0.944,1.580,4.073,6.167,81.36,23.400
2023-06-07T08:00,0.945,1.720,3.952,6.355,87.36,23.400
2023-06-07T08:30,0.922,1.500,3.994,6.343,92.36,23.400
2023-06-07T09:00,0.947,1.850,4.009,5.289,85.36,23.450
2023-06-07T09:30,0.971,1.660,3.957,5.351,90.36,23.450
2023-06-07T10:00,0.920,1.640,4.039,6.600,90.36,23.450
2023-06-07T10:30,0.948,1.420,4.150,5.633,87.36,23.500
2023-06-07T11:00,0.910,1.510,4.093,5.481,92.36,23.500
2023-06-07T11:30,1.023,1.770,4.104,5.644,91.36,23.550
2023-06-07T12:00,1.002,1.710,3.991,5.486,88.36,23.550
2023-06-07T12:30,0.983,1.800,4.104,5.291,91.36,23.550
2023-06-07T13:00,1.052,2.000,4.224,6.170,90.36,23.550
2023-06-07T13:30,1.000,1.640,4.029,6.171,92.36,23.550
2023-06-07T14:00,0.928,1.600,3.852,4.952,92.36,23.550
2023-06-07T14:30,1.002,1.940,3.892,4.740,91.36,23.550
2023-06-07T15:00,1.042,1.780,4.159,6.365,90.36,23.550
2023-06-07T15:30,1.061,1.910,4.194,5.771,91.36,23.550
2023-06-07T16:00,0.995,1.690,4.131,6.174,92.36,23.550
2023-06-07T16:30,1.004,1.690,3.903,5.622,87.36,23.550
2023-06-07T17:00,1.081,1.590,4.136,6.262,84.36,23.500
2023-06-07T17:30,1.100,1.770,4.089,4.939,82.36,23.500
2023-06-07T18:00,1.130,2.050,4.082,4.765,91.36,23.500
2023-06-07T18:30,1.125,1.880,4.105,5.923,91.36,23.500
2023-06-07T19:00,1.129,2.080,4.017,6.304,92.36,23.500
2023-06-07T19:30,1.164,2.040,4.111,5.335,85.36,23.500
2023-06-07T20:00,1.196,1.920,4.199,6.153,88.36,23.500
2023-06-07T20:30,1.146,1.850,4.006,5.472,88.36,23.550
2023-06-07T21:00,1.113,1.970,4.039,4.608,88.36,23.550
2023-06-07T21:30,1.133,1.780,4.038,5.499,94.36,23.550
2023-06-07T22:00,1.135,1.980,4.053,5.793,88.36,23.600
2023-06-07T22:30,1.083,1.930,4.084,5.067,87.36,23.600
2023-06-07T23:00,1.059,1.770,4.268,5.362,90.36,23.600
2023-06-07T23:30,1.001,1.700,4.040,5.535,98.36,23.600
2023-06-08T00:00,1.047,1.750,4.095,5.485,91.36,23.600
2023-06-08T00:30,0.961,1.960,3.981,5.625,94.36,23.600
2023-06-08T01:00,0.957,1.530,4.312,5.626,94.36,23.600
2023-06-08T01:30,0.877,1.730,4.125,6.243,91.36,23.600
2023-06-08T02:00,0.866,1.380,4.006,6.149,91.36,23.600
2023-06-08T02:30,0.850,1.300,3.879,5.241,88.36,23.550
2023-06-08T03:00,0.840,1.320,3.908,5.507,84.36,23.550
2023-06-08T03:30,0.814,1.200,3.973,6.004,92.36,23.550
2023-06-08T04:00,0.808,1.410,3.938,6.112,92.36,23.500
2023-06-08T04:30,0.771,1.320,3.955,6.338,87.36,23.500
2023-06-08T05:00,0.751,1.250,3.794,6.165,92.36,23.500
2023-06-08T05:30,0.784,1.150,4.021,4.823,87.36,23.450
2023-06-08T06:00,0.749,1.200,4.060,4.814,85.36,23.450
2023-06-08T06:30,0.772,1.180,3.984,6.189,91.36,23.450
2023-06-08T07:00,0.753,1.330,3.963,5.977,81.36,23.450
2023-06-08T07:30,0.750,1.290,3.818,5.876,88.36,23.450
2023-06-08T08:00,0.766,1.320,3.753,5.640,85.36,23.450
2023-06-08T08:30,0.731,1.250,3.779,5.461,90.36,23.450
2023-06-08T09:00,0.712,1.330,3.819,5.955,91.36,23.450
2023-06-08T09:30,0.707,1.170,3.825,5.299,88.36,23.500
2023-06-08T10:00,0.699,1.260,3.744,5.436,87.36,23.500
2023-06-08T10:30,0.670,1.280,3.741,5.083,87.36,23.550
2023-06-08T11:00,0.651,1.200,3.833,5.302,84.36,23.600
2023-06-08T11:30,0.619,1.130,3.818,4.693,87.36,23.600
2023-06-08T12:00,0.607,1.070,3.840,5.208,87.36,23.650
2023-06-08T12:30,0.590,1.180,3.755,5.471,77.36,23.700
2023-06-08T13:00,0.585,0.920,3.755,4.811,90.36,23.750
2023-06-08T13:30,0.570,1.040,3.673,4.396,80.36,23.750
2023-06-08T14:00,0.577,0.960,3.793,4.133,88.36,23.800
2023-06-08T14:30,0.583,1.370,3.633,4.473,91.36,23.800
2023-06-08T15:00,0.555,0.850,3.475,4.450,90.36,23.800
2023-06-08T15:30,0.554,0.900,3.450,4.688,90.36,23.750
2023-06-08T16:00,0.532,0.970,3.574,4.128,82.36,23.750
2023-06-08T16:30,0.518,0.960,3.426,4.567,94.36,23.700
2023-06-08T17:00,0.559,1.000,3.617,4.606,87.36,23.700
2023-06-08T17:30,0.519,1.140,3.527,4.213,87.36,23.650
2023-06-08T18:00,0.543,0.900,3.769,4.205,77.36,23.650
2023-06-08T18:30,0.521,1.110,3.683,4.116,92.36,23.600
2023-06-08T19:00,0.498,0.820,3.711,4.285,90.36,23.600
2023-06-08T19:30,0.502,0.790,3.730,4.297,90.36,23.550
2023-06-08T20:00,0.497,0.980,3.760,4.388,84.36,23.550
2023-06-08T20:30,0.447,0.890,3.783,4.691,85.36,23.550
2023-06-08T21:00,0.471,0.820,3.769,4.377,87.36,23.600
2023-06-08T21:30,0.454,0.820,3.807,8.548,90.36,23.600
2023-06-08T22:00,0.473,0.740,3.757,8.542,90.36,23.600
2023-06-08T22:30,0.454,0.950,3.789,8.092,88.36,23.600
2023-06-08T23:00,0.509,1.000,3.882,3.661,54.36,23.550
2023-06-08T23:30,0.480,0.830,3.668,7.938,52.36,23.550
2023-06-09T00:00,0.479,0.800,3.757,4.233,52.36,23.550
2023-06-09T00:30,0.468,0.840,3.532,6.764,99.36,23.550
2023-06-09T01:00,0.494,0.870,3.624,3.699,59.36,23.550
2023-06-09T01:30,0.504,0.750,3.648,4.121,94.36,23.550
2023-06-09T02:00,0.479,0.790,3.657,4.140,81.36,23.550
2023-06-09T02:30,0.451,0.780,3.617,3.540,82.36,23.550
2023-06-09T03:00,0.479,0.800,3.624,8.511,91.36,23.550
2023-06-09T03:30,0.452,0.830,3.613,4.779,87.36,23.550
2023-06-09T04:00,0.498,0.820,3.740,4.399,85.36,23.550
2023-06-09T04:30,0.506,0.790,3.598,4.210,87.36,23.550
2023-06-09T05:00,0.519,0.910,3.706,4.718,94.36,23.550
2023-06-09T05:30,0.532,0.980,3.593,4.602,94.36,23.500
2023-06-09T06:00,0.515,0.940,3.548,4.612,94.36,23.500
2023-06-09T06:30,0.527,0.870,3.626,5.054,94.36,23.550
2023-06-09T07:00,0.520,0.940,3.557,4.304,90.36,23.500
2023-06-09T07:30,0.491,0.800,3.480,5.068,85.36,23.500
2023-06-09T08:00,0.539,1.000,3.519,4.920,84.36,23.500
2023-06-09T08:30,0.541,0.910,3.476,4.705,88.36,23.500
2023-06-09T09:00,0.500,0.900,3.285,4.130,95.36,23.500
2023-06-09T09:30,0.512,0.840,3.388,4.836,87.36,23.500
2023-06-09T10:00,0.517,1.000,3.423,4.488,85.36,23.550
2023-06-09T10:30,0.489,0.870,3.512,4.955,85.36,23.550
2023-06-09T11:00,0.481,0.850,3.679,4.436,87.36,23.600
2023-06-09T11:30,0.463,0.770,3.728,4.724,87.36,23.600
2023-06-09T12:00,0.458,0.870,3.980,4.504,87.36,23.700
2023-06-09T12:30,0.446,0.700,3.819,4.231,46.36,23.750
2023-06-09T13:00,0.412,0.610,4.033,7.809,84.36,23.900
2023-06-09T13:30,0.423,0.710,3.966,6.782,53.36,23.950
2023-06-09T14:00,0.395,0.650,4.139,7.795,50.36,23.950
2023-06-09T14:30,0.382,0.700,4.337,7.297,54.36,23.950
2023-06-09T15:00,0.382,0.700,3.610,7.834,43.36,23.900
2023-06-09T15:30,0.419,0.720,3.606,7.278,52.36,23.850
2023-06-09T16:00,0.403,0.740,3.463,7.814,46.36,23.850
2023-06-09T16:30,0.429,0.730,3.265,2.483,49.36,23.800
2023-06-09T17:00,0.419,1.150,3.384,2.962,90.36,23.750
2023-06-09T17:30,0.431,0.750,3.262,3.101,52.36,23.750
2023-06-09T18:00,0.443,0.800,3.225,2.874,92.36,23.700
2023-06-09T18:30,0.486,0.840,3.196,3.361,102.36,23.700
2023-06-09T19:00,0.470,0.750,3.225,3.524,90.36,23.700
2023-06-09T19:30,0.509,0.810,3.135,3.445,95.36,23.650
2023-06-09T20:00,0.525,1.040,3.175,3.429,95.36,23.650
2023-06-09T20:30,0.498,0.820,3.260,3.544,91.36,23.650
2023-06-09T21:00,0.521,0.900,3.241,3.412,97.36,23.600
2023-06-09T21:30,0.523,0.980,3.239,3.956,85.36,23.600
2023-06-09T22:00,0.531,0.970,3.413,3.576,85.36,23.600
2023-06-09T22:30,0.576,1.010,3.345,3.826,85.36,23.600
2023-06-09T23:00,0.609,1.120,3.371,4.200,88.36,23.600
2023-06-09T23:30,0.639,1.140,3.664,4.111,85.36,23.600
2023-06-10T00:00,0.674,1.090,3.670,4.448,90.36,23.600
2023-06-10T00:30,0.667,1.410,3.550,4.679,92.36,23.600
2023-06-10T01:00,0.677,1.390,3.538,4.812,90.36,23.600
2023-06-10T01:30,0.674,1.060,3.719,4.713,92.36,23.600
2023-06-10T02:00,0.659,1.310,3.748,5.051,91.36,23.600
2023-06-10T02:30,0.656,1.180,3.748,4.844,87.36,23.600
2023-06-10T03:00,0.663,1.050,3.834,4.850,87.36,23.600
2023-06-10T03:30,0.628,1.200,3.697,4.969,88.36,23.600
2023-06-10T04:00,0.653,1.250,3.738,5.187,94.36,23.600
2023-06-10T04:30,0.683,1.390,3.578,4.939,102.36,23.600
2023-06-10T05:00,0.673,1.110,3.518,4.420,85.36,23.550
2023-06-10T05:30,0.687,1.210,3.647,4.411,90.36,23.550
2023-06-10T06:00,0.664,1.300,3.451,5.199,91.36,23.550
2023-06-10T06:30,0.624,0.970,3.545,4.526,125.36,23.550
2023-06-10T07:00,0.643,1.040,3.406,4.914,88.36,23.550
2023-06-10T07:30,0.606,1.080,3.370,4.815,84.36,23.550
2023-06-10T08:00,0.625,1.480,3.342,2.968,90.36,23.550
2023-06-10T08:30,0.666,1.130,3.469,4.573,90.36,23.550
2023-06-10T09:00,0.646,1.030,3.335,4.664,92.36,23.550
2023-06-10T09:30,0.651,1.200,3.301,4.940,87.36,23.550
2023-06-10T10:00,0.647,1.170,3.265,2.916,140.36,23.550
2023-06-10T10:30,0.601,0.910,3.398,5.196,92.36,23.550
2023-06-10T11:00,0.590,1.010,3.332,4.632,88.36,23.550
2023-06-10T11:30,0.588,0.930,3.491,4.919,90.36,23.600
2023-06-10T12:00,0.642,1.330,3.515,4.632,87.36,23.600
2023-06-10T12:30,0.649,1.160,3.568,4.716,85.36,23.650
2023-06-10T13:00,0.663,1.010,3.603,4.910,92.36,23.650
2023-06-10T13:30,0.685,1.080,3.544,4.776,90.36,23.650
2023-06-10T14:00,0.707,1.210,3.426,4.936,94.36,23.650
2023-06-10T14:30,0.711,1.180,3.527,4.318,90.36,23.650
2023-06-10T15:00,0.691,1.400,3.397,4.680,95.36,23.650
2023-06-10T15:30,0.724,1.270,3.567,4.857,91.36,23.650
2023-06-10T16:00,0.825,1.430,3.660,5.453,84.36,23.650
2023-06-10T16:30,0.848,1.300,3.760,5.481,90.36,23.650
2023-06-10T17:00,0.918,1.680,3.799,5.183,88.36,23.650
2023-06-10T17:30,0.894,1.830,3.789,5.346,94.36,23.600
2023-06-10T18:00,0.875,1.650,3.706,5.207,90.36,23.600
2023-06-10T18:30,0.972,1.480,3.832,5.343,92.36,23.550
2023-06-10T19:00,1.037,2.120,3.918,5.569,92.36,23.550
2023-06-10T19:30,1.056,2.090,4.090,5.057,92.36,23.550
2023-06-10T20:00,1.090,1.640,4.102,5.540,94.36,23.550
2023-06-10T20:30,1.045,1.730,4.017,5.823,92.36,23.500
2023-06-10T21:00,1.083,1.970,3.923,5.459,94.36,23.500
2023-06-10T21:30,1.104,2.000,4.011,5.705,90.36,23.500
2023-06-10T22:00,1.046,1.970,4.050,5.636,94.36,23.450
2023-06-10T22:30,1.100,2.050,4.071,5.514,95.36,23.450
2023-06-10T23:00,1.070,1.840,3.939,5.459,90.36,23.450
2023-06-10T23:30,1.190,1.810,4.039,5.631,94.36,23.450
2023-06-11T00:00,1.117,1.750,4.028,5.498,95.36,23.400
2023-06-11T00:30,1.095,1.990,3.966,5.674,97.36,23.400
2023-06-11T01:00,1.097,1.620,4.060,5.183,92.36,23.400
2023-06-11T01:30,1.050,2.270,3.945,5.624,91.36,23.400
2023-06-11T02:00,1.007,1.540,4.013,5.841,90.36,23.350
2023-06-11T02:30,1.020,1.600,4.015,5.606,95.36,23.350
2023-06-11T03:00,1.064,1.650,4.041,4.621,85.36,23.350
2023-06-11T03:30,1.124,2.130,3.927,4.929,82.36,23.350
2023-06-11T04:00,1.039,1.670,3.982,5.081,77.36,23.300
2023-06-11T04:30,0.882,1.440,3.903,5.723,92.36,23.300
2023-06-11T05:00,0.852,1.500,3.835,5.185,92.36,23.300
2023-06-11T05:30,0.795,1.380,3.732,5.982,90.36,23.350
2023-06-11T06:00,0.838,1.450,3.814,5.459,97.36,23.300
2023-06-11T06:30,0.841,1.270,3.981,5.336,92.36,23.300
2023-06-11T07:00,0.859,1.370,4.069,6.339,90.36,23.300
2023-06-11T07:30,0.925,1.460,4.044,6.475,97.36,23.250
2023-06-11T08:00,0.856,1.290,3.962,6.178,87.36,23.250
2023-06-11T08:30,0.864,1.470,3.914,6.204,91.36,23.250
2023-06-11T09:00,0.900,1.430,3.980,6.561,91.36,23.200
2023-06-11T09:30,0.889,1.580,3.882,5.986,85.36,23.250
2023-06-11T10:00,0.919,1.520,4.006,6.130,87.36,23.250
2023-06-11T10:30,0.954,1.900,4.106,5.843,88.36,23.250
2023-06-11T11:00,0.980,1.540,4.163,5.583,97.36,23.250
2023-06-11T11:30,0.976,1.720,3.972,5.918,92.36,23.250
2023-06-11T12:00,0.935,1.450,3.971,6.370,88.36,23.250
2023-06-11T12:30,0.988,1.630,3.934,5.636,82.36,23.250
2023-06-11T13:00,0.991,1.850,3.730,5.695,94.36,23.250
2023-06-11T13:30,1.012,1.600,3.917,5.471,88.36,23.300
2023-06-11T14:00,1.079,1.990,4.005,5.318,91.36,23.300
2023-06-11T14:30,1.130,2.110,3.939,5.690,90.36,23.350
2023-06-11T15:00,1.078,1.940,3.926,4.293,87.36,23.350
2023-06-11T15:30,1.099,1.890,3.966,5.775,94.36,23.350
2023-06-11T16:00,1.082,1.820,4.056,5.766,94.36,23.350
2023-06-11T16:30,1.148,1.760,4.061,4.901,88.36,23.350
2023-06-11T17:00,1.127,1.830,4.183,4.126,91.36,23.350
2023-06-11T17:30,1.092,1.950,4.119,5.226,94.36,23.350
2023-06-11T18:00,1.093,1.840,4.159,4.274,92.36,23.350
2023-06-11T18:30,1.208,2.820,4.118,5.199,91.36,23.350
2023-06-11T19:00,1.155,1.970,4.046,4.947,95.36,23.300
2023-06-11T19:30,1.083,2.080,3.919,5.337,102.36,23.300
2023-06-11T20:00,1.078,1.960,3.816,4.223,88.36,23.300
2023-06-11T20:30,0.972,2.060,3.829,5.195,98.36,23.300
2023-06-11T21:00,0.960,1.780,3.716,6.144,87.36,23.300
2023-06-11T21:30,1.000,1.730,3.889,5.809,90.36,23.300
2023-06-11T22:00,0.975,1.760,3.905,5.081,85.36,23.300
2023-06-11T22:30,1.051,1.650,4.002,5.994,101.36,23.300
2023-06-11T23:00,0.957,2.020,3.872,5.487,94.36,23.300
2023-06-11T23:30,0.962,1.940,3.769,5.955,90.36,23.250
2023-06-12T00:00,0.961,1.870,3.947,6.114,94.36,23.300
2023-06-12T00:30,0.951,1.600,3.899,5.955,88.36,23.250
2023-06-12T01:00,0.950,1.660,3.899,5.504,82.36,23.250
2023-06-12T01:30,0.921,1.590,3.911,5.881,91.36,23.300
2023-06-12T02:00,0.910,1.680,3.920,5.596,90.36,23.300
2023-06-12T02:30,0.875,1.330,3.991,5.057,90.36,23.300
2023-06-12T03:00,0.877,1.470,4.005,5.529,92.36,23.300
